"Beer Style",Taste Review
"American Amber / Red Ale",3.0
"American Amber / Red Ale",2.5
"American Amber / Red Ale",3.0
"American Amber / Red Ale",3.0
"American Amber / Red Ale",2.0
"American Amber / Red Ale",3.5
"American Amber / Red Ale",4.0
"Maibock / Helles Bock",2.0
"Maibock / Helles Bock",3.5
"Maibock / Helles Bock",3.5
"English Brown Ale",3.5
"English Brown Ale",3.0
"English Brown Ale",2.5
"English Brown Ale",3.0
"English Brown Ale",2.5
"American Blonde Ale",3.5
"Herbed / Spiced Beer",4.0
"Herbed / Spiced Beer",4.0
"Herbed / Spiced Beer",2.0
"Herbed / Spiced Beer",2.5
"Herbed / Spiced Beer",4.0
"Herbed / Spiced Beer",2.5
"Herbed / Spiced Beer",4.5
"Herbed / Spiced Beer",4.0
"Herbed / Spiced Beer",3.0
"Herbed / Spiced Beer",3.5
"Herbed / Spiced Beer",3.0
"Herbed / Spiced Beer",3.5
"Herbed / Spiced Beer",3.0
"Herbed / Spiced Beer",3.0
"Herbed / Spiced Beer",4.0
"Herbed / Spiced Beer",3.5
"Herbed / Spiced Beer",4.5
"Herbed / Spiced Beer",2.5
"Herbed / Spiced Beer",3.0
"Herbed / Spiced Beer",4.0
"American Amber / Red Ale",3.0
"Flanders Red Ale",3.0
"Belgian Pale Ale",3.5
"Belgian Pale Ale",3.0
"Witbier",3.5
"Saison / Farmhouse Ale",4.5
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",5.0
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",3.5
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",3.0
"Saison / Farmhouse Ale",3.5
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",4.5
"Saison / Farmhouse Ale",3.5
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",4.0
"Saison / Farmhouse Ale",4.5
"Saison / Farmhouse Ale",4.5
"Saison / Farmhouse Ale",4.5
"Saison / Farmhouse Ale",2.5
"Altbier",3.5
"Dortmunder / Export Lager",3.0
"English Brown Ale",4.0
"English Brown Ale",4.0
"English Brown Ale",3.5
"English Brown Ale",4.0
"English Brown Ale",4.5
"English Brown Ale",4.0
"English Brown Ale",4.5
"English Brown Ale",4.0
"Czech Pilsener",4.0
"Czech Pilsener",3.5
"Czech Pilsener",3.5
"Czech Pilsener",3.5
"Czech Pilsener",3.0
"Czech Pilsener",3.5
"English Bitter",2.5
"English Bitter",4.5
"English Bitter",3.5
"English Bitter",4.0
"English Bitter",3.5
"English Bitter",4.0
"English Bitter",4.5
"Winter Warmer",2.5
"Winter Warmer",3.5
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",4.5
"American Pale Ale (APA)",4.0
"American Pale Ale (APA)",4.5
"American Pale Ale (APA)",4.5
"American Pale Wheat Ale",2.0
"American Pale Wheat Ale",3.0
"American Pale Wheat Ale",4.0
"English Stout",4.0
"English Stout",4.5
"Bock",4.5
"Bock",4.0
"Dunkelweizen",5.0
"Dunkelweizen",4.5
"Dunkelweizen",4.0
"Dunkelweizen",4.0
"Dunkelweizen",3.5
"Dunkelweizen",3.5
"Dunkelweizen",3.5
"Dunkelweizen",3.0
"Dunkelweizen",3.0
"Dunkelweizen",3.0
"Dunkelweizen",4.0
"Dunkelweizen",3.5
"Dunkelweizen",3.0
"Dunkelweizen",3.5
"Dunkelweizen",3.0
"Dunkelweizen",2.5
"Dunkelweizen",2.5
"Dunkelweizen",3.5
"Dunkelweizen",3.5
"Dunkelweizen",3.0
"Dunkelweizen",4.0
"Dunkelweizen",3.5
"Dunkelweizen",1.5
"Dunkelweizen",3.5
"Dunkelweizen",3.0
"Dunkelweizen",3.5
"Dunkelweizen",3.0
"Dunkelweizen",3.0
"Dunkelweizen",3.5
"Dunkelweizen",3.5
"Dunkelweizen",3.5
"Dunkelweizen",4.0
"Dunkelweizen",3.5
"Dunkelweizen",3.0
"Dunkelweizen",3.5
"Dunkelweizen",4.0
"Dunkelweizen",3.0
"Dunkelweizen",2.5
"Dunkelweizen",3.0
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",2.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",2.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",2.5
"Märzen / Oktoberfest",2.0
"Märzen / Oktoberfest",2.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Munich Helles Lager",3.0
"Munich Helles Lager",3.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Munich Helles Lager",4.0
"Munich Helles Lager",3.0
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",3.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",3.0
"Munich Helles Lager",3.0
"Munich Helles Lager",3.0
"Munich Helles Lager",3.5
"Munich Helles Lager",3.5
"Munich Helles Lager",3.5
"Munich Helles Lager",3.5
"Munich Helles Lager",4.5
"Munich Helles Lager",3.5
"Munich Helles Lager",3.5
"Munich Helles Lager",2.0
"Munich Helles Lager",3.5
"Munich Helles Lager",3.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",2.5
"Munich Helles Lager",3.0
"Munich Helles Lager",4.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",3.0
"Hefeweizen",3.0
"Hefeweizen",4.5
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",3.0
"Hefeweizen",2.5
"Hefeweizen",3.5
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",4.5
"Hefeweizen",4.0
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",3.0
"Hefeweizen",4.5
"Hefeweizen",4.0
"Hefeweizen",4.0
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",3.0
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",4.0
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",3.0
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",3.0
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",2.5
"Hefeweizen",4.0
"Hefeweizen",4.5
"Hefeweizen",4.0
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",4.5
"Hefeweizen",4.0
"Hefeweizen",4.5
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",2.5
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",2.5
"Hefeweizen",3.0
"Hefeweizen",3.5
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",3.5
"Hefeweizen",4.0
"Hefeweizen",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",5.0
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",2.5
"Doppelbock",3.5
"Doppelbock",3.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",4.5
"Doppelbock",3.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",2.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",5.0
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",3.0
"Doppelbock",4.5
"Doppelbock",3.5
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",3.0
"Doppelbock",4.0
"Doppelbock",2.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",3.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",3.0
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",3.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",3.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",3.5
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",3.5
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",3.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",3.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",3.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",3.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",3.5
"Doppelbock",3.5
"Doppelbock",5.0
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",2.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.0
"Doppelbock",5.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"Doppelbock",4.0
"Doppelbock",4.5
"German Pilsener",4.0
"German Pilsener",3.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",3.5
"German Pilsener",3.0
"German Pilsener",4.0
"German Pilsener",4.5
"German Pilsener",4.5
"German Pilsener",3.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",3.0
"German Pilsener",4.5
"German Pilsener",3.0
"German Pilsener",3.5
"German Pilsener",4.0
"German Pilsener",3.5
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",3.0
"German Pilsener",3.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",3.5
"German Pilsener",4.0
"German Pilsener",4.5
"German Pilsener",3.5
"German Pilsener",3.5
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.5
"German Pilsener",3.5
"German Pilsener",4.0
"German Pilsener",3.5
"German Pilsener",3.0
"German Pilsener",4.0
"German Pilsener",3.0
"German Pilsener",3.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",3.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",3.5
"German Pilsener",3.5
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",3.5
"German Pilsener",3.5
"German Pilsener",4.5
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",5.0
"German Pilsener",4.0
"German Pilsener",4.0
"German Pilsener",3.5
"German Pilsener",4.5
"German Pilsener",4.0
"German Pilsener",3.5
"German Pilsener",3.5
"German Pilsener",3.5
"German Pilsener",3.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",2.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",1.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",2.5
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",3.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",2.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",5.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",5.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",5.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",3.0
"Munich Dunkel Lager",3.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.5
"Munich Dunkel Lager",3.0
"Munich Dunkel Lager",4.5
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",3.0
"Munich Dunkel Lager",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",2.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",2.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",2.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.5
"Märzen / Oktoberfest",4.0
"Märzen / Oktoberfest",4.0
"Munich Helles Lager",3.0
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",4.5
"Munich Helles Lager",4.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Munich Helles Lager",5.0
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",3.5
"Munich Helles Lager",4.5
"Munich Helles Lager",4.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Munich Helles Lager",3.0
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",5.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",3.0
"Munich Helles Lager",3.5
"Munich Helles Lager",3.5
"Munich Helles Lager",3.0
"Munich Helles Lager",3.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",4.0
"Munich Helles Lager",3.5
"Munich Helles Lager",3.5
"Munich Helles Lager",4.0
"Munich Helles Lager",4.5
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.0
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.5
"Märzen / Oktoberfest",3.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"Munich Dunkel Lager",4.0
"American IPA",3.5
"American IPA",4.0
"American IPA",3.5
"American IPA",3.5
"American IPA",3.5
"American Porter",4.5
"American Porter",4.0
"American Porter",3.0
"Witbier",4.0
"Witbier",3.0
"Belgian IPA",4.0
"Belgian IPA",4.5
"Belgian IPA",4.5
"Belgian IPA",4.0
"Belgian IPA",5.0
"Belgian IPA",4.0
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",3.5
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",3.5
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",3.5
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",4.0
"Dortmunder / Export Lager",4.0
"Cream Ale",3.0
"Cream Ale",3.0
"Cream Ale",3.0
"Cream Ale",3.0
"Cream Ale",3.0
"Cream Ale",2.0
"Cream Ale",4.0
"Cream Ale",1.5
"Cream Ale",1.5
"Cream Ale",4.0
"Cream Ale",4.0
"Cream Ale",1.5
"Cream Ale",3.0
"Cream Ale",3.5
"Cream Ale",3.5
"Cream Ale",3.5
"Cream Ale",3.5
"Cream Ale",4.0
"Cream Ale",3.0
"Cream Ale",2.0
"Cream Ale",3.5
"Cream Ale",2.5
"Cream Ale",2.5
"Cream Ale",3.0
"Cream Ale",3.5
"Cream Ale",3.0
"Cream Ale",4.0
"American Pale Ale (APA)",3.5
"American Pale Ale (APA)",4.0
"American IPA",5.0
"American IPA",3.5
"American IPA",3.5
"American IPA",4.0
"American IPA",4.0
"American IPA",3.0
"American IPA",3.5
"American IPA",3.5
"Smoked Beer",3.5
"Smoked Beer",4.5
"Smoked Beer",4.0
"Dubbel",3.5
"Dubbel",3.5
"Dubbel",3.5
"Dubbel",4.0
"Rye Beer",4.0
"Rye Beer",3.5
"Rye Beer",4.0
"Rye Beer",4.0
"Rye Beer",3.5
"Rye Beer",3.5
"Rye Beer",4.0
